BeginYear,EndYear,Year,name,page,file_name,value,download_links
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Anti-Mullerian Hormone (AMH) & Inhibin-B (Surplus),/Nchs/Nhanes/2003-2004/SSAMH_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSAMH_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Arsenics - Total & Speciated - Urine,/Nchs/Nhanes/2003-2004/L06UAS_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06UAS_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Bacterial vaginosis (BV) & Trichomonas vaginalis,/Nchs/Nhanes/2003-2004/L34_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L34_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Brominated Flame Retardants (BFRs),/Nchs/Nhanes/2003-2004/L28PBE_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L28PBE_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,"Cadmium, Lead, & Total Mercury - Blood",/Nchs/Nhanes/2003-2004/L06BMT_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06BMT_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Chlamydia & Gonorrhea - Urine,/Nchs/Nhanes/2003-2004/L05_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L05_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Cholesterol - LDL & Triglycerides,/Nchs/Nhanes/2003-2004/L13AM_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L13AM_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Cholesterol - Total & HDL,/Nchs/Nhanes/2003-2004/L13_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L13_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Complete Blood Count with 5-part Differential - Whole Blood,/Nchs/Nhanes/2003-2004/L25_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L25_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Cotinine - Serum,/Nchs/Nhanes/2003-2004/L06COT_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06COT_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Coxiella Burnetii (Q Fever) Antibodies - Serum (Surplus),/Nchs/Nhanes/2003-2004/SSQFEV_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSQFEV_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,"C-Reactive Protein (CRP), Bone Alkaline Phosphatase (BAP) & Parathyroid Hormone (PTH)",/Nchs/Nhanes/2003-2004/L11_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L11_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Cytomegalovirus Antibodies - Serum (Surplus),/Nchs/Nhanes/2003-2004/SSCMV_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSCMV_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,"Dioxins, Furans, & Coplanar PCBs",/Nchs/Nhanes/2003-2004/L28DFP_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L28DFP_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Environmental Phenols,/Nchs/Nhanes/2003-2004/L24EPH_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L24EPH_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Epstein-Barr Virus (VCA IgG) - Serum (Surplus),/Nchs/Nhanes/2003-2004/SSEBV_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSEBV_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Erythrocyte Protoporphyrin & Selenium,/Nchs/Nhanes/2003-2004/L39EPP_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L39EPP_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Fasting Questionnaire,/Nchs/Nhanes/2003-2004/PH_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/PH_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Fatty Acids - Plasma (Surplus),/Nchs/Nhanes/2003-2004/SSFA_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSFA_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Ferritin & Transferrin Receptor,/Nchs/Nhanes/2003-2004/L06TFR_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06TFR_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,"Folate - RBC & Serum, and Vitamin B12",/Nchs/Nhanes/2003-2004/L06NB_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06NB_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Glycohemoglobin,/Nchs/Nhanes/2003-2004/L10_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L10_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Hepatitis A Antibody,/Nchs/Nhanes/2003-2004/L02HPA_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L02HPA_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Hepatitis B Surface Antibody,/Nchs/Nhanes/2003-2004/L02HBS_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L02HBS_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Hepatitis B: Core Antibody & Surface Antigen; Hepatitis C: Confirmed Antibody & RNA (HCV-RNA); Hepatitis D Antibody,/Nchs/Nhanes/2003-2004/L02_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L02_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Hepatitis C RNA (HCV-RNA) & HCV Genotype (Surplus),/Nchs/Nhanes/2003-2004/SSHCVR_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSHCVR_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Herpes Simplex Virus Type-1 & Type-2,/Nchs/Nhanes/2003-2004/L09_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L09_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,"HIV Antibody Test, CD4+ T Lymphocytes & CD8+ T Cells",/Nchs/Nhanes/2003-2004/L03_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L03_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody - Serum: 4-plex CLIA",/Nchs/Nhanes/2003-2004/L52SER_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L52SER_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Prototype Line Blot Assay,/Nchs/Nhanes/2003-2004/L37SWA_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L37SWA_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array,/Nchs/Nhanes/2003-2004/L37SWR_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L37SWR_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Iodine - Urine,/Nchs/Nhanes/2003-2004/L06UIO_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06UIO_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",/Nchs/Nhanes/2003-2004/L40FE_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L40FE_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Lead - Dust,/Nchs/Nhanes/2003-2004/L20_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L20_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,"Measles, Rubella, & Varicella",/Nchs/Nhanes/2003-2004/L19_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L19_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Melamine - Urine (Surplus),/Nchs/Nhanes/2003-2004/SSMEL_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSMEL_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,"Mercury - Inorganic, Urine",/Nchs/Nhanes/2003-2004/L06UHG_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06UHG_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Metals - Urine,/Nchs/Nhanes/2003-2004/L06HM_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06HM_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Methicillin - Resistant Staphylococcus aureus (MRSA),/Nchs/Nhanes/2003-2004/L35_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L35_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Methylmalonic acid & Homocysteine,/Nchs/Nhanes/2003-2004/L06MH_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06MH_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Monoclonal gammopathy of undetermined significance (MGUS) (Surplus),/Nchs/Nhanes/2003-2004/SSOL_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSOL_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Mumps Antibody - Serum (Surplus),/Nchs/Nhanes/2003-2004/SSMUMP_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSMUMP_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Non-dioxin-like Polychlorinated Biphenyls,/Nchs/Nhanes/2003-2004/L28NPB_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L28NPB_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Norovirus antibody - Serum ,/Nchs/Nhanes/2003-2004/SSNORO_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSNORO_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,/Nchs/Nhanes/2003-2004/L26OPD_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L26OPD_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Perchlorate - Urine,/Nchs/Nhanes/2003-2004/L04PER_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L04PER_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",/Nchs/Nhanes/2003-2004/L26UPP_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L26UPP_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Pesticides - Environmental - Urine,/Nchs/Nhanes/2003-2004/L24PP_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L24PP_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Pesticides - Organochlorine Metabolites - Serum (Surplus),/Nchs/Nhanes/2003-2004/L28OCP_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L28OCP_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Phthalates - Urine,/Nchs/Nhanes/2003-2004/L24PH_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L24PH_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Phytoestrogens - Urine,/Nchs/Nhanes/2003-2004/L06PHY_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06PHY_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,"Plasma Fasting Glucose, Serum C-peptide & Insulin",/Nchs/Nhanes/2003-2004/L10AM_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L10AM_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Polyaromatic Hydrocarbons (PAHs) - Urine,/Nchs/Nhanes/2003-2004/L31PAH_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L31PAH_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Polyfluoroalkyl Chemicals,/Nchs/Nhanes/2003-2004/L24PFC_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L24PFC_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Pregnancy Test - Urine,/Nchs/Nhanes/2003-2004/UC_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/UC_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Prostate Specific Antigen (PSA),/Nchs/Nhanes/2003-2004/L11PSA_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L11PSA_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Sex Steroid Hormone - Men (Surplus),/Nchs/Nhanes/2003-2004/SSCHL_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSCHL_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Standard Biochemistry Profile,/Nchs/Nhanes/2003-2004/L40_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L40_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,"Syphilis-IgG, Syphilis Rapid Plasma Reagin (RPR) & Treponema pallidum Particle Agglutination (TP-PA)",/Nchs/Nhanes/2003-2004/L36_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L36_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Toxoplasma (IgG) & Toxoplasma (IgM),/Nchs/Nhanes/2003-2004/L17_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L17_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Varicella-Zoster Virus Antibody (Surplus),/Nchs/Nhanes/2003-2004/SSVARI_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/SSVARI_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,"Vitamin A, Vitamin E & Carotenoids",/Nchs/Nhanes/2003-2004/L45VIT_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L45VIT_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Vitamin B6,/Nchs/Nhanes/2003-2004/L43_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L43_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Vitamin C,/Nchs/Nhanes/2003-2004/L06VIT_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L06VIT_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,Vitamin D,/Nchs/Nhanes/2003-2004/VID_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/VID_C.XPT
2003,2004,2003-2004,labratory_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory&CycleBeginYear=2003,"Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items ",/Nchs/Nhanes/2003-2004/L04VOC_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/L04VOC_C.XPT
2003,2004,2003-2004,demographic_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Demographics&CycleBeginYear=2003,Demographic Variables & Sample Weights,/Nchs/Nhanes/2003-2004/DEMO_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DEMO_C.XPT
2003,2004,2003-2004,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2003,"Dietary Interview - Individual Foods, First Day",/Nchs/Nhanes/2003-2004/DR1IFF_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DR1IFF_C.XPT
2003,2004,2003-2004,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2003,"Dietary Interview - Individual Foods, Second Day",/Nchs/Nhanes/2003-2004/DR2IFF_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DR2IFF_C.XPT
2003,2004,2003-2004,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2003,"Dietary Interview - Total Nutrient Intakes, First Day",/Nchs/Nhanes/2003-2004/DR1TOT_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DR1TOT_C.XPT
2003,2004,2003-2004,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2003,"Dietary Interview - Total Nutrient Intakes, Second Day",/Nchs/Nhanes/2003-2004/DR2TOT_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DR2TOT_C.XPT
2003,2004,2003-2004,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2003,Dietary Interview Technical Support File - Food Codes,/Nchs/Nhanes/2003-2004/DRXFCD_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DRXFCD_C.XPT
2003,2004,2003-2004,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2003,Dietary Interview Technical Support File - Modification Codes,/Nchs/Nhanes/2003-2004/DRXMCD_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DRXMCD_C.XPT
2003,2004,2003-2004,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2003,"Dietary Supplement Use 30-Day - File 1, Supplement Counts",/Nchs/Nhanes/2003-2004/DSQ1_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DSQ1_C.XPT
2003,2004,2003-2004,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2003,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",/Nchs/Nhanes/2003-2004/DSQ2_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DSQ2_C.XPT
2003,2004,2003-2004,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2003,Food Frequency Questionnaire - Look-Up Table FOODLOOK,/Nchs/Nhanes/2003-2004/FOODLK_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/FOODLK_C.XPT
2003,2004,2003-2004,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2003,Food Frequency Questionnaire - Look-Up Table VARLOOK,/Nchs/Nhanes/2003-2004/VARLK_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/VARLK_C.XPT
2003,2004,2003-2004,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2003,Food Frequency Questionnaire - Output from DietCalc Software,/Nchs/Nhanes/2003-2004/FFQDC_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/FFQDC_C.XPT
2003,2004,2003-2004,dietary_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Dietary&CycleBeginYear=2003,Food Frequency Questionnaire - Raw Questionnaire Responses,/Nchs/Nhanes/2003-2004/FFQRAW_C.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/FFQRAW_C.XPT
2005,2006,2005-2006,examineation_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Examination&CycleBeginYear=2005,Audiometry,/Nchs/Nhanes/2005-2006/AUX_D.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/AUX_D.XPT
2005,2006,2005-2006,examineation_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Examination&CycleBeginYear=2005,Audiometry - Acoustic Reflex,/Nchs/Nhanes/2005-2006/AUXAR_D.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/AUXAR_D.XPT
2005,2006,2005-2006,examineation_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Examination&CycleBeginYear=2005,Audiometry - Tympanometry,/Nchs/Nhanes/2005-2006/AUXTYM_D.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/AUXTYM_D.XPT
2005,2006,2005-2006,examineation_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Examination&CycleBeginYear=2005,Blood Pressure,/Nchs/Nhanes/2005-2006/BPX_D.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BPX_D.XPT
2005,2006,2005-2006,examineation_links,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Examination&CycleBeginYear=2005,Body Measures,/Nchs/Nhanes/2005-2006/BMX_D.XPT,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BMX_D.XPT
